16714-367-01,Desogestrel-Ethinyl Estradiol 0.15-30 Mg-McG Po Tabs,Desogestrel-Ethinyl Estradiol 0.15 Mg-30 McG Tab (Desogestrel-Ethinyl Estradiol),Desogestrel 0.15 Mg-Ethinyl Estradiol 0.03 Mg Tablet,

16729-034-10,Letrozole 2.5 Mg Tablet,Letrozole 2.5 Mg Po Tab,Letrozole 2.5 Mg Oral Tab,

16729-146-01,Quetiapine 50 Mg Oral Tab,Quetiapine 50 Mg Po Tab,

16729-147-01,Quetiapine 100 Mg Oral Tab,Quetiapine 100 Mg Tablet,

167508,Bd Specialty Use Needles 30 Gauge X 1/2" Misc Needle,Bd Specialty Use Needles 30 Gauge X 1/2" Misc Ndle,

168204,Apri 0.15 Mg-30 McG Tab (Desogestrel-Ethinyl Estradiol),Apri 0.15-0.03 Mg Oral Tab,Apri 0.15 Mg-0.03 Mg Tablet,

168238,Citalopram 40 Mg Tablet,Citalopram 40 Mg Oral Tab,

16883,Phentermine Hcl 37.5 Mg Or Tabs,Phentermine Hcl 37.5 Mg Po Tabs,

169434,Trazodone 50 Mg Oral Tab,Trazodone 50 Mg Tablet,Trazodone 50 Mg Tab,

169549,Polyethylene Glycol 3350 17 Gram Po Pwpk,Polyethylene Glycol 3350 17 Gram Oral Powder Packet,

16990002300320,Cotrimoxazole 800-160 Mg Po Tabs,Sulfamethoxazole-Trimethoprim 800-160 Mg Po Tabs,Bactrim Ds 800-160 Mg Po Tabs,Sulfamethoxazole-Trimethoprim 800-160 Mg Or Tabs,Bactrim Ds 800-160 Mg Or Tabs,Sulfamethoxazole-Trimethoprim 800-160 Mg Oral Tablet,

170282,Cetirizine 10 Mg Tablet,Cetirizine 10 Mg Oral Tab,Cetirizine 10 Mg Tab,Cetirizine 10 Mg Po Tab,

170427,Atorvastatin 10 Mg Oral Tab,Atorvastatin 10 Mg Tablet,

17096,Plaquenil 200 Mg Po Tabs,Plaquenil 200 Mg Oral Tabs,

1710002025E620,Influenza Vac Split Quad 0.5 Ml Im Susy (Syringe),Influenza Vac Split Quad 0.5 Ml Im Susy,

171884,Lisinopril 20 Mg-Hydrochlorothiazide 12.5 Mg Tablet,Lisinopril-Hydrochlorothiazide 20-12.5 Mg Oral Tab,

172070,Oxybutynin Chloride Er 10 Mg Tablet,Extended Release 24 Hr,Oxybutynin Chloride 10 Mg Oral Tr24 Sr Tab,

172089,Azithromycin 250 Mg Oral Tab,Azithromycin 250 Mg Tablet,Azithromycin 250 Mg Tab,Azithromycin 250 Mg Oral Tablet,

1723743,Diphenhydramine 50 Mg/Ml Injection Solution,Diphenhydramine Hcl 50 Mg/Ml Inj Soln,

172480,Aspirin 325 Mg Tablet,Aspirin 325 Mg Oral Tab,

172900,Retin-A 0.025 % Tp Crea,Retin-A 0.025 % Top Crea,Retin-A 0.025 % Topical Cream,

173420,Ibuprofen 800 Mg Oral Tab,Ibuprofen 800 Mg Tablet,Ibuprofen 800 Mg Po Tab,Ibuprofen 800 Mg Tab,

173662,Alprazolam 1 Mg Tablet,Alprazolam 1 Mg Po Tab,Alprazolam 1 Mg Tab,

174060,Lidocaine Viscous 2 % Mm Soln,Lidocaine Viscous 2 % Mucosal Solution,

174220,Ofloxacin 0.3 % Opht Drop,Ofloxacin 0.3 % Eye Drops,

17478-070-35,Erythromycin 5 Mg/G Eye Ointment,Erythromycin 5 Mg/Gm Op Oint,Erythromycin 5 Mg/Gram (0.5 %) Eye Ointment,

17478-703-11,Polymyxin B-Trimethoprim 10000-0.1 Unit/Ml-% Op Soln,Polymyxin B-Trimethoprim 10000-0.1 Unit/Ml-% Ophthalmic Soln,

17478-711-10,Lidocaine 2 % Mucosal Gel,Lidocaine Hcl 2 % Ex Gel,

175236,Tizanidine 4 Mg Oral Tab,Tizanidine 4 Mg Tablet,

175283,Fluconazole 150 Mg Tablet,Fluconazole 150 Mg Oral Tab,

175383,Benzonatate 200 Mg Capsule,Benzonatate 200 Mg Oral Cap,

17548,Prednisone 10 Mg Or Tabs,Prednisone 10 Mg Po Tabs,

17550,Prednisone 20 Mg Po Tabs,Prednisone 20 Mg Oral Tabs,Prednisone 20 Mg Or Tabs,

175684,Glyburide 2.5 Mg Oral Tab,Glyburide 2.5 Mg Po Tab,

175686,Metoprolol Succinate Er 50 Mg Tablet,Extended Release 24 Hr,Metoprolol Succinate 50 Mg Oral Tb24,Metoprolol Sr 50 Mg 24 Hr Tab,Metoprolol Sr 50 Mg 24 Hr Tab (Metoprolol Succinate),

175758,Sulfamethoxazole 400 Mg-Trimethoprim 80 Mg Tablet,Sulfamethoxazole-Trimethoprim 400-80 Mg Oral Tab,

175833,Clomiphene Citrate 50 Mg Tablet,Clomiphene Citrate 50 Mg Oral Tab,

176050,Levetiracetam 500 Mg Tablet,Levetiracetam 500 Mg Oral Tab,Levetiracetam 500 Mg Tab,

176094,Citalopram 10 Mg Tablet,Citalopram 10 Mg Tab,

176132,Methylphenidate 10 Mg Tablet,Methylphenidate 10 Mg Oral Tablet,Methylphenidate 10 Mg Oral Tab,

176156,Levonorgestrel-Ethinyl Estradiol 0.1 Mg-20 McG Tablet,Levonorgestrel-Ethinyl Estradiol 0.1 Mg-20 McG Tab (Levonorgestrel-Eth Estra),

17639,Prenatal/Folic Acid Or Tabs,Prenatal/Folic Acid Po Tabs,

176404,Doxylamine-Pyridoxine 10-10 Mg Po Tbec,Doxylamine-Pyridoxine 10-10 Mg Oral Tbec,

176543,Morphine Sulfate Er 15 Mg Po Tbcr,Morphine Sulfate Er 15 Mg Oral Tablet Cr,

176726,Ketotifen Fumarate 0.025 % (0.035 %) Opht Drop,Ketotifen 0.025 % (0.035 %) Eye Drops,

17675,Prilosec 20 Mg Oral Cpdr,Prilosec 20 Mg Po Cpdr,

176927,Valacyclovir 1 Gram Tablet,Valacyclovir 1 Gram Oral Tab,Valacyclovir 1 Gram Po Tabs,Valacyclovir 1 G Tab,

177088,Onabotulinumtoxina 100 Unit Inj Recon Soln,Onabotulinumtoxina 100 Unit Solution For Injection,Onabotulinumtoxina 100 Unit Ij Solr,

177131,Ranitidine Hcl 300 Mg Oral Tab,Ranitidine 300 Mg Tablet,

177190,Apixaban 5 Mg Oral Tabs,Apixaban 5 Mg Po Tabs,

177730,Sumatriptan Succinate 100 Mg Oral Tab,Sumatriptan 100 Mg Tablet,

17780,Prochlorperazine Maleate 10 Mg Po Tabs,Prochlorperazine Maleate 10 Mg Or Tabs,

178036,Hydrocodone-Acetaminophen 5-325 Mg Oral Tab,Hydrocodone 5 Mg-Acetaminophen 325 Mg Tablet,Hydrocodone-Acetaminophen 5-325 Mg Po Tab,Hydrocodone-Acetaminophen 5-325 Mg Oral Tablet,Hydrocodone-Acetaminophen 5 Mg-325 Mg Tab,

178065,Tretinoin 0.025 % Topical Cream,Tretinoin 0.025 % Tp Crea,

178488,Synthroid 150 McG Oral Tab,Synthroid 150 McG Tablet,

178652,Mycophenolate Mofetil 250 Mg Capsule,Mycophenolate Mofetil 250 Mg Oral Cap,

178889,Diclegis 10-10 Mg Po Tbec,Diclegis 10-10 Mg Oral Tbec,

17891,Promethazine Hcl 25 Mg Po Tabs,Promethazine Hcl 25 Mg Po Tabs *Sh*,Promethazine Hcl 25 Mg Oral Tabs,

179498,Retin-A 0.1 % Top Crea,Aerochamber Plus Flo-Vu Misc Misc,

17972,Propranolol Hcl 40 Mg Po Tabs,Propranolol Hcl 40 Mg Oral Tabs,

180036,Senna 8.6 Mg Po Tab,Senna 8.6 Mg Oral Tab,

180547,Promethazine 25 Mg Rectal Suppository,Promethazine 25 Mg Rect Supp,

180590,Ativan 1 Mg Tablet,Ativan 1 Mg Oral Tab,

180704,Keflex 500 Mg Capsule,Keflex 500 Mg Oral Cap,

181002,Ondansetron Hcl 8 Mg Tablet,Ondansetron Hcl 8 Mg Oral Tab,Ondansetron Hcl 8 Mg Po Tab,

181611,Minocycline 100 Mg Oral Cap,Minocycline 100 Mg Cap,Minocycline 100 Mg Capsule,

181796,Insulin Aspart 100 Unit/Ml Sc Sopn,Insulin Aspart 100 Unit/Ml Subcut Sopn,

181798,Insulin Glargine 100 Unit/Ml Sc Sopn,Insulin Glargine 100 Unit/Ml Subcut Sopn,

181810,Insulin Detemir 100 Unit/Ml Subcutaneous Sopn,Insulin Detemir 100 Unit/Ml Sc Sopn,

181816,Fluconazole 200 Mg Oral Tab,Fluconazole 200 Mg Tablet,

182038,Epinephrine 0.3 Mg/0.3ml Ij Soaj,Epinephrine 0.3 Mg/0.3ml Inj Soaj,

182198,Meloxicam 15 Mg Tablet,Meloxicam 15 Mg Oral Tab,

182216,Sucralfate 1 Gram Tablet,Sucralfate 1 Gram Oral Tab,

182504,Pyridoxine 25 Mg Tablet,Pyridoxine (Vitamin B6) 25 Mg Oral Tab,

182526,Remeron 15 Mg Oral Tab,Remeron 15 Mg Tablet,

182711,Freestyle Lancets 28 Gauge,Freestyle Lancets Misc Misc,

182793,Phenazopyridine 200 Mg Tablet,Phenazopyridine 200 Mg Oral Tab,

182949,Polysaccharide Iron Complex 150 Mg Iron Capsule,Polysaccharide Iron Complex 150 Mg Iron Oral Cap,Polysaccharide Iron Complex 150 Mg Oral Cap,

182981,Sumatriptan 25 Mg Tablet,Sumatriptan Succinate 25 Mg Oral Tab,

183127,Novolog Flexpen 100 Unit/Ml Sc Sopn,Novolog Flexpen 100 Unit/Ml Subcut Sopn,

183150,Metronidazole 0.75 % Vaginal Gel,Metronidazole 0.75 % Vagl Gel,

183153,Lantus Solostar 100 Unit/Ml Sc Sopn,Lantus Solostar 100 Unit/Ml Subcut Sopn,Elidel 1 % Top Crea,Elidel 1 % Topical Cream,Lantus Solostar 100 Unit/Ml Sc Soln,

183474,Lisinopril 20 Mg Oral Tab,Lisinopril 20 Mg Tablet,Lisinopril 20 Mg Tab,

183591,Ondansetron Hcl 4 Mg Po Tab,Ondansetron Hcl 4 Mg Tablet,Ondansetron Hcl 4 Mg Oral Tab,Ondansetron Hcl 4 Mg Tab,

183692,Glipizide 10 Mg Oral Tab,Glipizide 10 Mg Tablet,

184161,Prednisone 20 Mg Tablet,Prednisone 20 Mg Oral Tab,

184255,Dextroamphetamine-Amphetamine 10 Mg Oral Tab,Dextroamphetamine-Amphetamine 10 Mg Tablet,

184359,Alendronate 70 Mg Tablet,Alendronate 70 Mg Oral Tab,

184458,Clonazepam 0.5 Mg Tablet,Clonazepam 0.5 Mg Oral Tab,

184728,Medroxyprogesterone 5 Mg Tablet,Medroxyprogesterone 5 Mg Oral Tab,

185452,Rizatriptan 10 Mg Oral Tab,Rizatriptan 10 Mg Po Tab,Rizatriptan 10 Mg Tablet,Rizatriptan 10 Mg Po Tabs,

185501,Propranolol Er 60 Mg Capsule,24 Hr,Extended Release,Propranolol 60 Mg Po Cs24,Propranolol 60 Mg Oral Sa 24hr Cap,

185510,Naltrexone-Bupropion Hcl Er 8-90 Mg Po Tb12,Naltrexone-Bupropion Hcl Er 8-90 Mg Or Tb12,

185580,Contrave 8-90 Mg Po Tb12,Contrave 8-90 Mg Or Tb12,

186529,Prenate Mini 18-0.6-0.4-350 Mg Po Caps,Prenate Mini 18-0.6-0.4-350 Mg Or Caps,

18654,Ritalin 5 Mg Or Tabs,Ritalin 5 Mg Po Tabs,

186644,Sennosides-Docusate Sodium 8.6-50 Mg Oral Tab,Sennosides-Docusate Sodium 8.6 Mg-50 Mg Tablet,Sennosides-Docusate Sodium 8.6-50 Mg Po Tab,

186739,Prilosec 20 Mg Oral Cpdr,Prilosec 20 Mg Capsule,Delayed Release,

186761,Influenza Vac Split Quad 0.5 Ml Im Susy (Syringe),Influenza Vac Split Quad 0.5 Ml Im Susy,

187002,Metoprolol Succinate 100 Mg Oral Tb24,Metoprolol Succinate Er 100 Mg Tablet,Extended Release 24 Hr,

187550,Sertraline 100 Mg Oral Tab,Sertraline 100 Mg Tablet,Sertraline 100 Mg Po Tab,

187749,Prenatal Vitamin 27-0.8 Mg Or Tabs,Prenatal Vitamin 27-0.8 Mg Po Tabs,

187978,Prednisone 5 Mg Oral Tab,Prednisone 5 Mg Tablet,

188020,Albuterol Sulfate 108 (90 Base) McG/Act Inhalation Aepb,Albuterol Sulfate 108 (90 Base) McG/Act In Aepb,

188391,Quetiapine 200 Mg Tablet,Quetiapine 200 Mg Oral Tab,

188671,Ferrex 150 Mg Iron Capsule,Ferrex 150 150 Mg Iron Oral Cap,Ferrex 150 150 Mg Oral Cap,

1895,Calcium 600 Mg Capsule,Calcium,Calcium 500 Mg Po Tabs,Calcium 500 Mg Tablet,Calcium 500 Mg Oral Tab,Calcium 1200-1000 Mg-Unit Po Chew,

18990003221815,Tetanus-Diphtheria-Acellular Pertussis (Adacel) Im Inj (Pavilion),Tetanus-Diphth-Acell Pertussis 5-2-15.5 Lf-McG/0.5 Im Susp,

18990003221820,Tetanus-Diphth-Acell Pertussis 5-2.5-18.5 Lf-McG/0.5 Im Susp,Boostrix 5-2.5-18.5 Im Susp,

190014,Clonazepam 1 Mg Tablet,Clonazepam 1 Mg Oral Tab,

1910005000E550,Rho (D) Immune Globulin (Rhophylac) Inj 300 McG/2 Ml (Pavilion),Rho D Immune Globulin 1500 Unit/2ml Ij Sosy,Rhophylac 1500 Unit/2ml Ij Sosy,

191094,Calcium 500 Mg Po Tabs,Calcium 500 Mg Tablet,Calcium 500 Mg Oral Tab,

191281,Glipizide 5 Mg Oral Tr24,Glipizide Er 5 Mg Tablet, Extended Release 24 Hr,

191479,Metformin 850 Mg Tablet,Metformin 850 Mg Oral Tab,

192121,Metolazone 5 Mg Tablet,Metolazone 5 Mg Tab,

192245,Moxifloxacin 400 Mg Tablet,Moxifloxacin 400 Mg Oral Tab,

192407,Atenolol 25 Mg Oral Tab,Atenolol 25 Mg Tablet,

192623,Clobetasol 0.05 % Topical Cream,Clobetasol 0.05 % Top Crea,

192686,Maxalt 10 Mg Oral Tab,Maxalt 10 Mg Tablet,

193228,Lantus 100 Unit/Ml Subcutaneous Solution,Lantus 100 Unit/Ml Subq Soln,

193263,Permethrin 5 % Top Crea,Permethrin 5 % Topical Cream,

193691,Venlafaxine 150 Mg Oral 24hr Sr Cap,Venlafaxine Er 150 Mg Capsule,Extended Release 24 Hr,Venlafaxine 150 Mg Po Cp24,

193747,Sumatriptan 50 Mg Tablet,Sumatriptan Succinate 50 Mg Po Tab,Sumatriptan Succinate 50 Mg Oral Tab,Sumatriptan 50 Mg Tab,

19502,Simethicone 80 Mg Po Chew,Simethicone 80 Mg Or Chew,

196275,Penicillin V Potassium 500 Mg Oral Tab,Penicillin V Potassium 500 Mg Tablet,

196892,Clotrimazole 1 % Vagl Crea,Clotrimazole 1 % Va Crea,

197310,Acyclovir 200 Mg Oral Cap,Acyclovir 200 Mg Capsule,

197311,Acyclovir 400 Mg Oral Tab,Acyclovir 400 Mg Po Tab,Acyclovir 400 Mg Po Tabs,ACYCLOVIR,Acyclovir 400 Mg Tablet,Acyclovir 400 Mg Tab,

197313,Acyclovir 800 Mg Po Tabs,Acyclovir 800 Mg Tablet,Acyclovir 800 Mg Oral Tab,Acyclovir 800 Mg Or Tabs,

197319,Allopurinol 100 Mg Po Tabs,Allopurinol 100 Mg Tablet,Allopurinol 100 Mg Oral Tab,

197320,Allopurinol 300 Mg Oral Tab,Allopurinol 300 Mg Tablet,

197321,Alprazolam 1 Mg Po Tabs,Alprazolam 1 MG Oral Tablet,Alprazolam 1 Mg Tablet,Alprazolam 1 Mg Po Tab,ALPRAZOLAM,Alprazolam 1 Mg Tab,

197322,Alprazolam 2 Mg Tablet,Alprazolam 2 Mg Oral Tab,

197361,Amlodipine 5 Mg Oral Tab,Amlodipine 5 Mg Tablet,Amlodipine Besylate 5 Mg Po Tabs,

197379,Atenolol 100mg Tab (Tenormin Equiv),Atenolol 100 Mg Oral Tab,

197380,Atenolol 25 Mg Oral Tab,Atenolol 25 Mg Po Tabs,Atenolol 25 MG Oral Tablet,Atenolol 25 Mg Tablet,

197381,Atenolol 50 Mg Oral Tab,Atenolol 50 Mg Or Tabs,Atenolol 50 Mg Tablet,

197388,Azathioprine 50 Mg Tablet,Azathioprine 50 Mg Po Tabs,

197391,Baclofen 10 Mg Po Tabs,Baclofen 10 Mg Oral Tab,Baclofen 10 Mg Po Tab,Baclofen 10 Mg Tablet,Baclofen 10 Mg Tab,

197397,BENZONATATE,Benzonatate 100 Mg Po Caps,Benzonatate 100 Mg Capsule,Benzonatate 100 Mg Or Caps,Benzonatate 100 Mg Oral Cap,Benzonatate 100 Mg Po Cap,

197411,Bromocriptine Mesylate 2.5 Mg Or Tabs,Bromocriptine 2.5 Mg Tablet,

197419,Bumetanide 2 Mg Oral Tab,Bumetanide 2 Mg Po Tabs,

197444,Carbidopa-Levodopa 25-100 Mg Or Tabs,Carbidopa-Levodopa 25-100 Mg Po Tabs,Carbidopa-Levodopa 25-100 Mg Oral Tab,

197499,Chlorthalidone 25 Mg Oral Tab,Chlorthalidone 25 Mg Po Tabs,

197511,Ciprofloxacin 250 Mg Tablet,Ciprofloxacin Hcl 250 Mg Oral Tab,Ciprofloxacin 250 Mg Tab (Cipro Equiv),Ciprofloxacin Hcl 250 Mg Oral Tabs,

197512,Ciprofloxacin 750 Mg Tablet,Ciprofloxacin Hcl 750 Mg Po Tabs,

197517,CLARITHROMYCIN,Clarithromycin 500 Mg Po Tabs,Clarithromycin 500 Mg Or Tabs,

197518,Clindamycin 150 MG Oral Capsule,CLINDAMYCIN HCL,Clindamycin Hcl 150 Mg Oral Cap,

197519,Clindamycin 10 MG/ML Topical Lotion,Clindamycin 1 % Lotion,Clindamycin Phosphate 1 % Ex Lotn,Clindamycin Phosphate 1 % Top Lotn,Clindamycin Phosphate 1 % Topical Lotion,

197527,Clonazepam 0.5 Mg Tablet,Clonazepam 0.5 Mg Po Tabs,Clonazepam 0.5 Mg Oral Tab,Clonazepam 0.5 Mg Oral Tabs,CLONAZEPAM,Clonazepam 0.5 Mg Oral Tablet,

197528,Clonazepam 1 Mg Tablet,Clonazepam 1 Mg Oral Tab,Clonazepam 1 Mg Po Tabs,

197564,Topiramate 25 Mg Oral Tab,Topiramate 25 Mg Tablet,

197582,Dexamethasone 4 Mg Po Tab,Dexamethasone 4 Mg Tablet,Dexamethasone 4 Mg Po Tabs,Dexamethasone 4 Mg Oral Tab,

197589,Diazepam 10 Mg Tablet,Diazepam 10 Mg Oral Tab,Diazepam 10 Mg Po Tabs,

197591,Diazepam 5 Mg Po Tabs,DIAZEPAM,Diazepam 5 Mg Oral Tab,Diazepam 5 Mg Tablet,

197596,Dicloxacillin 500 Mg Oral Cap,Dicloxacillin Sodium 500 Mg Po Caps,

197604,Digoxin 125 McG Tablet,Digoxin 125 McG Po Tabs,

197635,Dronabinol 2.5 Mg Capsule,Dronabinol 2.5 Mg Oral Cap,

197658,Estradiol 1 Mg Po Tabs,Estradiol 1 Mg Oral Tab,

197659,Estradiol 2 Mg Tablet,Estradiol 2 Mg Po Tabs,Estradiol 2 Mg Oral Tablet,

197662,Estrogens Conjugated 1.25 Mg Po Tabs,Conjugated Estrogens 1.25 Mg Tablet,

197686,ETODOLAC,Etodolac 400 Mg Oral Tab,

197696,Fentanyl 75 McG/Hr Td Pt72,Fentanyl 75 McG/Hr Transdermal Patch,Fentanyl 75 McG/Hr 72 Hr Transderm Patch,

197698,Fluconazole 100 Mg Po Tab,Fluconazole 100 Mg Tablet,

197699,Fluconazole 150 Mg Po Tabs,Fluconazole 150 MG Oral Tablet,Fluconazole 150 Mg Tablet,Fluconazole 150 Mg Oral Tab,FLUCONAZOLE,Fluconazole 150 Mg Or Tabs,

197700,Fluconazole 200 Mg Oral Tab,Fluconazole 200 Mg Tablet,Fluconazole 200 Mg Oral Tabs,

197805,Ibuprofen 400 Mg Oral Tab,Ibuprofen 400 Mg Po Tabs,

197806,Ibuprofen 600 Mg Oral Tab,Ibuprofen 600 Mg Oral Tabs,Ibuprofen 600 Mg Po Tabs,Ibuprofen 600 Mg Tablet,Ibuprofen 600 Mg Tab,IBUPROFEN,Ibuprofen 600 Mg Or Tabs,

197807,Ibuprofen 800 Mg Oral Tab,Ibuprofen 800 MG Oral Tablet,IBUPROFEN,Ibuprofen 800 Mg Po Tabs,Ibuprofen 800 Mg Tablet,Ibuprofen 800 Mg Po Tab,Ibuprofen 800 Mg Or Tabs,Ibuprofen 800 Mg Tab,

197818,Indomethacin 50 Mg Po Caps,Indomethacin 50 Mg Capsule,Indomethacin 50 Mg Oral Cap,

197853,Ketoconazole 200 Mg Tablet,Ketoconazole 200 Mg Po Tabs,

197877,Lidocaine-Prilocaine 2.5-2.5 % Ex Crea,Lidocaine-Prilocaine 2.5 %-2.5 % Topical Cream (Lidocaine/Prilocaine),

197884,Lisinopril 40 Mg Tablet,Lisinopril 40 Mg Oral Tab,Lisinopril 40 Mg Po Tabs,Lisinopril 40 Mg Tab,

197885,Lisinopril-Hydrochlorothiazide 10-12.5 Mg Po Tabs,Lisinopril-Hydrochlorothiazide 10-12.5 Mg Oral Tab,

197886,Lisinopril 20 Mg-Hydrochlorothiazide 12.5 Mg Tablet,Lisinopril-Hydrochlorothiazide 20-12.5 Mg Oral Tab,Lisinopril-Hydrochlorothiazide 20-12.5 Mg Or Tabs,

197887,Lisinopril 20 Mg-Hydrochlorothiazide 25 Mg Tablet,Lisinopril-Hydrochlorothiazide 20-25 Mg Or Tabs,Lisinopril-Hydrochlorothiazide 20-25 Mg Oral Tab,Lisinopril-Hydrochlorothiazide 20-25 Mg Po Tabs,

197889,Lithium Carbonate 300 Mg Po Caps,Lithium Carbonate 300 Mg Oral Capsule,

197890,Lithium Carbonate 300 Mg Po Tabs,Lithium Carbonate 300 Mg Oral Tab,

197900,Lorazepam 0.5 Mg Or Tabs,Lorazepam 0.5 Mg Oral Tab,Lorazepam 0.5 Mg Tablet,Lorazepam 0.5 Mg Po Tabs,Lorazepam 0.5mg Tab (Ativan Equiv),Lorazepam 0.5 Mg Po Tab,Lorazepam 0.5 Mg Oral Tabs,Lorazepam 0.5 Mg Tab,

197901,LORAZEPAM,Lorazepam 1 Mg Oral Tab,Lorazepam 1 Mg Tablet,Lorazepam 1 Mg Po Tabs,Lorazepam 1 Mg Oral Tabs,Lorazepam 1 Mg Or Tabs,

197904,Lovastatin 20 Mg Oral Tab,Lovastatin 20 Mg Po Tabs,

197931,Mercaptopurine 50 Mg Oral Tab,Mercaptopurine 50 Mg Tablet,

197941,Methimazole 10 Mg Po Tabs,Methimazole 10 Mg Tablet,

197942,Methimazole 5 Mg Oral Tab,Methimazole 5 Mg Oral Tabs,Methimazole 5 Mg Tablet,

197943,Methocarbamol 500 Mg Oral Tab,Methocarbamol 500 Mg Po Tab,Methocarbamol 500 Mg Tablet,METHOCARBAMOL,Methocarbamol 500 Mg Po Tabs,Methocarbamol 500 Mg Oral Tabs,

197944,Methocarbamol 750 Mg Po Tabs,Methocarbamol 750 Mg Oral Tab,METHOCARBAMOL,Methocarbamol 750 Mg Tablet,Methocarbamol 750 Mg Or Tabs,

197979,Metolazone 2.5 Mg Tablet,Metolazone 2.5 Mg Oral Tab,

197984,Minocycline 100 Mg Oral Cap,Minocycline Hcl 100 Mg Po Caps,Minocycline 100 Mg Cap,Minocycline 100 Mg Capsule,

198013,Naproxen 250 Mg Oral Tabs,Naproxen 250 Mg Or Tabs,Naproxen 250 Mg Oral Tab,

198014,Naproxen 500 Mg Oral Tab,Naproxen 500 Mg Or Tabs,Naproxen 500 Mg Po Tabs,NAPROXEN,Naproxen 500 Mg Tablet,Naproxen 500 Mg Tab,Naproxen 500 Mg Oral Tabs,

198030,Nicotine 21 Mg/24 Hr Td 24hr Patch,Nicotine 21 Mg/24hr Td Pt24,

198034,Nifedipine Er Osmotic Release 30 Mg Po Tab-Sr-24hr,Nifedipine Er 30 Mg Po Tb24,Nifedipine 30 Mg Po Tr24,Nifedipine 30 Mg Oral Tbsr,Nifedipine 30 Mg Oral Tr24 Sr Tab,Nifedipine Er 30 Mg Tablet,Extended Release,

198039,Nitroglycerin 0.4 Mg Sl Subl Tab,Nitroglycerin 0.4 Mg Sublingual Tablet,Nitroglycerin 0.4mg Sublingual Tab (Nitroquick/Nitrostat/Nit,Nitroglycerin 0.4 Mg Sl Subl,Nitroglycerin 0.4 Mg Sublingual Sl Tab,

198045,Nortriptyline Hcl 10 Mg Po Caps,Nortriptyline 10 Mg Oral Cap,Nortriptyline 10 Mg Capsule,

198051,Omeprazole 20 Mg Oral Cpdr,Omeprazole 20 Mg Po Cpdr,Omeprazole 20 Mg Capsule,Delayed Release,Omeprazole 20 Mg Oral Cpdr Sr Cap,Omeprazole Magnesium 20 Mg Oral Cpdr Sr Cap,Omeprazole 20 Mg Po Cpdr *S*,OMEPRAZOLE DR,Omeprazole 20 Mg Or Cpdr,Omeprazole 20 Mg Oral Capsule Dr,Omeprazole 20 Mg Cap, Delayed Release,

198052,Ondansetron Hcl 4 Mg Po Tabs,Ondansetron Hcl 4 Mg Po Tab,Ondansetron Hcl 4 Mg Tablet,Ondansetron Hcl 4 Mg Po Tabs *Sh*,Ondansetron Hcl 4 Mg Oral Tab,Ondansetron Hcl 4 Mg Oral Tablet,Ondansetron Hcl 4 Mg Or Tabs,Ondansetron Hcl 4 Mg Tab,

198080,Meclizine 12.5 Mg Oral Tab,Meclizine 12.5 Mg Tablet,

198116,Potassium Chloride Crys Er 20 Meq Po Tbcr,Potassium Chloride 20 Meq Oral Tbtq,POTASSIUM CL ER,Potassium Chloride Er 20 Meq Tablet,Extended Release(Part/Cryst),Potassium Chloride Er 20 Meq Tablet,Extended Release,

198145,Prednisone 10 Mg Or Tabs,PREDNISONE,Prednisone 10 Mg Po Tabs,

198148,Prednisone 50 Mg Po Tabs,Prednisone 50 Mg Oral Tab,

198175,Propylthiouracil 50 Mg Oral Tab,Propylthiouracil 50 Mg Po Tabs,

198190,Ranitidine Hcl 150 Mg Po Caps,Ranitidine 150 Mg Capsule,

198191,Ranitidine Hcl 150 Mg Oral Tabs,Ranitidine 150 Mg Tablet,Ranitidine Hcl 150 Mg Oral Tab,Ranitidine 150 Mg Tab,Ranitidine Hcl 150 Mg Po Tabs,RANITIDINE,Ranitidine Hcl 150 Mg Po Tab,

198193,Ranitidine Hcl 300 Mg Oral Tab,Ranitidine Hcl 300 Mg Or Tabs,Ranitidine 300 Mg Tablet,

198211,Simvastatin 40 Mg Tablet,Simvastatin 40 Mg Oral Tab,Simvastatin 40 MG Oral Tablet,Simvastatin 40 Mg Or Tabs,Simvastatin 40 Mg Po Tabs,SIMVASTATIN,

198223,Spironolactone 50 Mg Oral Tabs,Spironolactone 50 Mg Po Tab,Spironolactone 50 Mg Tablet,

198241,TEMAZEPAM,Temazepam 15 Mg Oral Cap,

198242,Temazepam 30 Mg Oral Cap,Temazepam 30 Mg Capsule,TEMAZEPAM,

198245,Terconazole 80 Mg Vaginal Supp,Terconazole 80 Mg Va Supp,Terconazole 80 Mg Vaginal Suppository,

198334,Sulfamethoxazole 400 Mg-Trimethoprim 80 Mg Tablet,Sulfamethoxazole-Trimethoprim 400-80 Mg Oral Tab,

